file_name,class,degree
801_20_0147ff5f-294e-4bc6-afa0-4894aa73a0f9.jpeg,SignalController,5.0
801_20_014a1f1f-3f4f-48f4-8b15-085081e90fdf.jpeg,SignalController,5.0
801_20_015c9126-7336-4fa2-88d9-19730fa94eeb.jpeg,SignalController,5.0
801_20_01647e1e-84c1-455b-bdb2-57b90c6e17df.jpeg,SignalController,5.0
801_20_01814883-3711-4144-984e-30839cf8789f.jpeg,SignalController,4.0
801_20_01905eb9-df75-4f8b-8324-7da4f7e44962.jpeg,SignalController,5.0
801_20_0190b397-b5ea-48b2-a350-9eb64586d268.jpeg,SignalController,5.0
801_20_01ccb470-6b75-4b9f-9194-a212d2de750a.jpeg,SignalController,5.0
801_20_01d4d50b-bfa1-483d-b7da-927f1fbfbc52.jpeg,SignalController,5.0
801_20_01e28117-c6b9-4ef3-a9f3-0cf163ce6ab5.jpeg,SignalController,5.0
801_20_01fa50ad-6398-4f5c-adef-e91f8c2ab6c7.jpeg,SignalController,5.0
801_20_02249eb0-81c4-4e49-baa5-7b29d76d68f0.jpeg,SignalController,5.0
801_20_024eb3a0-f4a9-487e-85ff-c637acacbbcd.jpeg,SignalController,5.0
801_20_0255f44a-de86-4e98-9712-95a9e5265625.jpeg,SignalController,5.0
801_20_0256637a-d985-4ed9-912c-649da45fe07d.jpeg,SignalController,5.0
801_20_025ad9d0-7dd3-4f94-83db-7e259b4248fb.jpeg,SignalController,5.0
801_20_02670cf1-9ae8-42c7-8e87-0baf4da51ccf.jpeg,SignalController,5.0
801_20_029ae6a4-483a-4f3b-a230-6b209cb5531a.jpeg,SignalController,4.0
801_20_02ec556f-a878-4ebd-b4bf-3816fc7786de.jpeg,SignalController,5.0
801_20_0301c38a-bd38-434b-b19e-910e18e7a7cd.jpeg,SignalController,5.0
801_20_030ad631-0cc6-4ade-834f-e925bf97dc75.jpeg,SignalController,4.0
801_20_0326b82b-af1f-4d97-b690-5ce43f232b87.jpeg,SignalController,5.0
801_20_0330b3c8-ec83-417d-a310-73cb7fedb442.jpeg,SignalController,5.0
801_20_03342dc9-033f-4ec5-965c-ad48ec08056d.jpeg,SignalController,5.0
801_20_0334c48b-da25-4bad-b6e7-f66eee36ba5c.jpeg,SignalController,5.0
801_20_03524f3c-8317-4ddc-bbc8-f5f69cf424d4.jpeg,SignalController,5.0
801_20_035fd85b-7a85-44ef-adbe-411059bb2346.jpeg,SignalController,5.0
801_20_03603473-0f37-49ec-980e-d9a4b20a5695.jpeg,SignalController,1.0
801_20_0361faf9-c6fe-467a-9294-8ee21b48eada.jpeg,SignalController,5.0
801_20_038cd17c-73af-4927-926b-4348285e9791.jpeg,SignalController,5.0
801_20_03c119e4-f34f-438e-a7e9-13326cd62c22.jpeg,SignalController,5.0
801_20_03c1aa05-b6b7-43db-a14c-a8805bdf6d93.jpeg,SignalController,0.0
801_20_03c485a2-fec5-4f37-9cfd-76f42d5aea7f.jpeg,SignalController,4.0
801_20_03cba0bc-e70c-4c89-93d9-42c17b18d929.jpeg,SignalController,5.0
801_20_03d8275a-03ae-4971-a6e9-08c2deb385a3.jpeg,SignalController,5.0
801_20_03ebd95e-beaa-4c76-9f6f-552a078d045c.jpeg,SignalController,5.0
801_20_03f5bd77-2d4e-4d93-ab05-61be316166be.jpeg,SignalController,4.0
801_20_040bab4d-95ff-49bb-8cd1-aed5ae78ee12.jpeg,SignalController,5.0
801_20_040de6e4-0aef-4905-82f6-ab293341f2f3.jpeg,SignalController,5.0
801_20_041b95a1-21d4-44cf-9632-dd8b364212a5.jpeg,SignalController,5.0
801_20_043e0eeb-2a60-4948-963d-ee203cf1728e.jpeg,SignalController,4.0
801_20_043e74c2-7db4-4168-b06e-cecb3e2e4fc5.jpeg,SignalController,5.0
801_20_0441d242-827e-4bfb-b0d7-aa6cdf14c388.jpeg,SignalController,5.0
801_20_04634c83-24e0-4c39-ab8a-e0aeaa450243.jpeg,SignalController,5.0
801_20_047147dd-19dc-4265-a576-559308fba3bb.jpeg,SignalController,5.0
801_20_0492fd6f-c51b-4e53-ad71-79c0de17d80a.jpeg,SignalController,5.0
801_20_049348cd-9c25-4bf3-8dfb-ed59fd4eea5b.jpeg,SignalController,5.0
801_20_04ccb3d4-a17c-4fe5-a8f8-17ea353763d4.jpeg,SignalController,4.0
801_20_04d1167f-d6c0-41d3-9ecd-32ed7343da08.jpeg,SignalController,0.0
801_20_04ec789e-c33b-4a77-842c-17d242f12627.jpeg,SignalController,5.0
801_20_04f1b099-6e47-4499-a22a-134a1cfcfa56.jpeg,SignalController,5.0
801_20_05137266-ef85-483c-85a5-82aeaa18bf96.jpeg,SignalController,5.0
801_10_0006d07e-8981-44fc-8dfb-7fcfd9e9f717.jpeg,SignalController,5.0
801_10_000b0cc1-41be-4a4e-be70-3ac049045697.jpeg,SignalController,5.0
801_10_000f409e-b2a9-4509-a2a9-ae22df66d5b0.jpeg,SignalController,5.0
801_10_000fca38-38c2-45ad-8c7a-cbf59a01f126.jpeg,SignalController,5.0
801_10_00131cea-91ae-4763-a464-bad726741d6e.jpeg,SignalController,5.0
801_10_001453ae-bbc0-4dd1-8f03-8aaf3f2dc5c6.jpeg,SignalController,5.0
801_10_0016c087-23ac-4e85-aed2-bbb8a0c82ce5.jpeg,SignalController,5.0
801_10_0016c8d4-2c9e-4ecc-b052-0dbc2554528b.jpeg,SignalController,5.0
801_10_0017c65b-c126-4164-bbd6-03c53e583abb.jpeg,SignalController,5.0
801_10_001df112-d2fc-4a23-ad59-95c7c994205a.jpeg,SignalController,5.0
801_10_0020c879-aef1-4ed9-87cc-32eea84b5330.jpeg,SignalController,5.0
801_10_00250041-1a65-45cb-b879-5c9cb5940d42.jpeg,SignalController,5.0
801_10_002982e4-32f0-4c5f-9c9f-4e57408a25ef.jpeg,SignalController,5.0
801_10_0029f55f-1d1a-4d86-8570-ab66141b263b.jpeg,SignalController,5.0
801_10_002f7afd-bbb1-4be6-8e39-5b3405a0944d.jpeg,SignalController,5.0
801_10_002f9b41-7288-46bd-a20e-b60d1d0f5150.jpeg,SignalController,5.0
801_10_002fe18c-0318-406e-b7bb-bd7f4742cd4d.jpeg,SignalController,5.0
801_10_002feec2-0b74-4800-97bf-03c9ff50314a.jpeg,SignalController,5.0
801_10_003119e6-e126-4f86-8f24-a5b9e614e220.jpeg,SignalController,5.0
801_10_00488b8f-164e-4386-aa8f-a276896ce67d.jpeg,SignalController,5.0
801_10_004a3b9c-12d0-47f2-96e2-f7e06d3fbcbe.jpeg,SignalController,5.0
801_10_005376c5-11ea-4e26-9ae6-a72f60b1e01b.jpeg,SignalController,5.0
801_10_00544737-3b67-4dd1-968c-e0e9e5690ec5.jpeg,SignalController,5.0
801_10_00548038-d25b-43f4-86b4-f5d9b18005d0.jpeg,SignalController,5.0
801_10_0054f72e-5c36-4f30-b5d0-9a9e89b116ab.jpeg,SignalController,5.0
801_10_0057d3d4-1a32-4eae-9537-543c6c7d632b.jpeg,SignalController,5.0
801_10_00602e63-f134-478b-85e0-074ab89eac8d.jpeg,SignalController,5.0
801_10_0066456f-fb08-48cf-85a5-814df5214a9f.jpeg,SignalController,5.0
801_10_007327e2-576f-4531-8d99-48a84159f79a.jpeg,SignalController,5.0
801_10_007a2f50-cf0b-46af-b858-cb8d950fbfed.jpeg,SignalController,5.0
801_10_00822363-ecb5-408d-a85b-a9880a096364.jpeg,SignalController,5.0
801_10_00887e96-d385-4451-af45-222d935c9e11.jpeg,SignalController,5.0
801_10_00896495-6a36-4918-b381-d6d8e4c752d3.jpeg,SignalController,5.0
801_10_008da64b-bd2b-4757-a099-65951b969563.jpeg,SignalController,5.0
801_10_00939e39-7e41-450e-bfb0-be0341d73def.jpeg,SignalController,5.0
801_10_00a879a5-d7e2-42d4-8c67-c0b030a007cd.jpeg,SignalController,5.0
801_10_00b1302e-0e3d-4c89-a3ec-c5df7baea440.jpeg,SignalController,5.0
801_10_00b1b924-a839-4f58-b843-6e05994461d3.jpeg,SignalController,5.0
801_10_00b79645-fbb1-47f4-b42d-601f08caad30.jpeg,SignalController,5.0
801_10_00be9508-9764-42c8-950f-5b31640adcae.jpeg,SignalController,5.0
801_10_00bf92f2-4f8b-4038-8597-6b63975d8f44.jpeg,SignalController,5.0
801_10_00bfa12b-151e-4c54-8b43-e144517aae78.jpeg,SignalController,5.0
801_10_00cad9de-e049-41ec-91d8-0ca9cf1a1620.jpeg,SignalController,5.0
801_10_00cb60fc-db73-43c9-87c0-60a7773f23f4.jpeg,SignalController,5.0
801_10_00ce2cec-be7a-46a1-bc21-d3c09d17f53f.jpeg,SignalController,5.0
801_10_00d11c14-13b4-4995-872d-3aac8e0734fd.jpeg,SignalController,5.0
801_10_00d1fb50-531a-47a9-b355-e26e6785ab4f.jpeg,SignalController,5.0
801_10_00d3d229-49b6-446c-b232-160a8c5bee4d.jpeg,SignalController,5.0
801_10_00d6fa92-ae7c-4384-870c-34a2c18cdb8e.jpeg,SignalController,5.0
801_10_00d7be03-78ac-401b-97a6-0eb5a8f8c4aa.jpeg,SignalController,5.0
801_10_00dd15e2-7d3c-467d-93ea-d92e57672327.jpeg,SignalController,5.0
801_10_00dd57b0-4ea7-47cf-b691-32c75076e82a.jpeg,SignalController,5.0
801_10_00e2c681-f5bf-427a-a64e-5bbeba7187fe.jpeg,SignalController,5.0
801_10_00ebf503-b098-4041-aec6-1f220a0ae2c1.jpeg,SignalController,5.0
801_10_00efeca2-6e79-42af-9c3d-a48a15793439.jpeg,SignalController,5.0
801_10_00f46086-24f2-4d1e-bd44-f69c1384e8c4.jpeg,SignalController,5.0
801_10_00f755f0-9df8-47f7-98a3-17acb3118113.jpeg,SignalController,5.0
801_10_00f76e68-e78b-46c9-ab60-ae5b902b7f84.jpeg,SignalController,5.0
801_10_00fb7fb8-a63c-4687-b1cc-b4571f1d0b8c.jpeg,SignalController,5.0
801_10_00fea8ae-83c6-46c5-a113-62d63a8e40c1.jpeg,SignalController,5.0
801_10_010258da-dba6-4839-a1bf-668f934b9c49.jpeg,SignalController,5.0
801_10_010c78fe-9c6f-432c-95b3-68d548969b54.jpeg,SignalController,5.0
801_10_010d3e4a-2874-4363-94b9-5e973173a7a3.jpeg,SignalController,5.0
801_10_0110f2fc-63fc-449a-9369-dadbc7ab6c14.jpeg,SignalController,5.0
801_10_0119f4cf-cf61-424a-8406-e065c8abc2f7.jpeg,SignalController,5.0
801_10_011f1d65-e236-4a5b-b662-c17358302c8c.jpeg,SignalController,5.0
801_10_01242208-5623-4cea-af59-5920518d3bd5.jpeg,SignalController,5.0
801_10_0125c83f-c8cc-4f35-8d01-990db8dd7584.jpeg,SignalController,5.0
801_10_012c0d46-e80f-4cf6-ac24-98fc85eb611a.jpeg,SignalController,5.0
801_10_012cd3d3-d37b-4e25-8269-9b202c848a59.jpeg,SignalController,5.0
802_30_00059232-93a0-4716-84b6-3de392875bef.jpeg,RoadSafetySign,1.0
802_30_001063b3-1c7c-4ead-8fa4-efed936d470e.jpeg,RoadSafetySign,10.0
802_30_0187344e-bf10-4370-85e5-5641a42ff220.jpeg,RoadSafetySign,1.0
802_30_02234114-1e3d-471c-b8fd-9efb1685aa78.jpeg,RoadSafetySign,8.0
802_30_026abb71-7d00-41f2-a798-329693d4480b.jpeg,RoadSafetySign,1.0
802_30_02ca5d7d-f611-493d-ae62-fa28b097c68e.jpeg,RoadSafetySign,1.0
802_30_03364f97-fbb3-494f-beb8-79e33689c091.jpeg,RoadSafetySign,5.0
802_30_03548366-9a8e-43c5-bbe9-2dee263fcd30.jpeg,RoadSafetySign,1.0
802_30_0388f39f-1147-446d-a207-e94e2ab27cce.jpeg,RoadSafetySign,1.0
802_30_03a61dbe-a21a-4745-880a-0c63cb1ce392.jpeg,RoadSafetySign,8.0
802_30_03e7192d-281a-41b3-b5ba-38e30e8fc62e.jpeg,RoadSafetySign,7.0
802_30_045891ec-a460-44ce-8842-34bfaf9f0e5e.jpeg,RoadSafetySign,1.0
802_30_046fb31b-bc13-43e6-ba7c-4603bb0ec975.jpeg,RoadSafetySign,1.0
802_30_053567c7-cf37-4604-8449-df4cc44bc869.jpeg,RoadSafetySign,8.0
802_30_0590a32c-e2f3-43ec-b06a-8a62df281d1a.jpeg,RoadSafetySign,1.0
802_30_05fb3aab-d0fa-46cf-a181-d9408a98d79b.jpeg,RoadSafetySign,3.0
802_30_06a6e7d6-b598-4706-86c9-0fbd9b62b492.jpeg,RoadSafetySign,0.0
802_30_06d4267d-ae72-4250-81b2-d685c893a4fb.jpeg,RoadSafetySign,1.0
802_30_06e2e7a2-6cb9-4f19-a3d8-518354d7ee2a.jpeg,RoadSafetySign,1.0
802_30_06f1799e-d018-4d92-aed4-ce64d9e1408c.jpeg,RoadSafetySign,1.0
802_30_0707b2ce-e911-4c5f-81c3-e6450734ddfb.jpeg,RoadSafetySign,8.0
802_30_0748d50a-9419-472a-a0a8-8af3eb7f63be.jpeg,RoadSafetySign,1.0
802_30_079b1be1-ed36-45c7-98a3-61fd93905c08.jpeg,RoadSafetySign,1.0
802_30_07aa8570-2a44-47e5-afb6-55f0acd81461.jpeg,RoadSafetySign,1.0
802_30_080a85e4-a0fc-4d3b-b763-8ba3f7150d69.jpeg,RoadSafetySign,8.0
802_30_0823c7b6-b2fa-4a43-9829-6b89f8039112.jpeg,RoadSafetySign,1.0
802_30_085f4ed4-3d4f-44b3-af92-76f226ce6317.jpeg,RoadSafetySign,1.0
802_30_0874aa5f-d632-4799-92c9-02647309b618.jpeg,RoadSafetySign,8.0
802_30_096ce291-bc2b-43c0-b8e3-746a63da8982.jpeg,RoadSafetySign,1.0
802_30_09bb7ed7-0054-418d-a320-1fc945794189.jpeg,RoadSafetySign,8.0
802_30_09cd3a47-2b74-49ad-bc02-0cc49a69e4df.jpeg,RoadSafetySign,7.0
802_30_09d27f03-5ebe-4aaa-a2e3-359a614aa80d.jpeg,RoadSafetySign,1.0
802_30_0a2e622a-6a4d-4f83-8712-f78aa20c3fd5.jpeg,RoadSafetySign,5.0
802_30_0ad7f6ea-3355-406c-8f98-9ca60d3c8024.jpeg,RoadSafetySign,1.0
802_30_0ad8c2b7-3a0b-4621-ab50-05055f41a379.jpeg,RoadSafetySign,0.0
802_30_0af5bac3-8878-4017-842a-1d00f906ba3e.jpeg,RoadSafetySign,1.0
802_30_0b0a221c-9d0e-424e-90d4-9197050c4c15.jpeg,RoadSafetySign,1.0
802_30_0b23c098-4a47-4c45-8691-5872c4804706.jpeg,RoadSafetySign,5.0
802_30_0b27f2af-8bbf-48da-b642-bb6c343210af.jpeg,RoadSafetySign,0.0
802_30_0bd70368-3a8c-4a24-837c-3dfa86ef2d41.jpeg,RoadSafetySign,1.0
802_30_0bfec3a1-9ff5-4b01-8fed-f0bdaa6cc9ac.jpeg,RoadSafetySign,1.0
802_30_0c41ee31-538e-44b2-b13c-a52a75593929.jpeg,RoadSafetySign,1.0
802_30_0d3a9338-5a4d-4363-ab21-1ad22089c69b.jpeg,RoadSafetySign,1.0
802_30_0e0abf9e-04a7-4560-9609-c6255b505093.jpeg,RoadSafetySign,1.0
802_30_0e78cee2-5444-4347-aa57-3cfc844f330f.jpeg,RoadSafetySign,5.0
802_30_0ea548fe-1d93-4af8-a918-c79d9f6c8935.jpeg,RoadSafetySign,1.0
802_30_0ed79b90-81bf-486d-93ba-04aefdb9c00a.jpeg,RoadSafetySign,7.0
802_30_0f151c97-f14b-47e5-9471-afee86eb713d.jpeg,RoadSafetySign,1.0
802_30_0f151f76-33cb-4f39-b1ee-99f9ed16c3d6.jpeg,RoadSafetySign,1.0
802_30_0f258e0e-1d65-446b-8660-31bd31e7fb87.jpeg,RoadSafetySign,7.0
802_30_0fe41059-0aeb-4930-a4b0-4afe4feb0241.jpeg,RoadSafetySign,1.0
802_30_10e19572-3003-45c7-b03f-7366d34826aa.jpeg,RoadSafetySign,1.0
802_30_113fec24-2fa4-44b2-bfd5-aa9f1ab90662.jpeg,RoadSafetySign,5.0
802_30_115029ef-a619-4058-8a91-17b55829c96b.jpeg,RoadSafetySign,1.0
802_30_1185232a-c9a6-4184-a849-71f70710705a.jpeg,RoadSafetySign,1.0
802_30_11a425f5-5029-4893-a895-0592c7497416.jpeg,RoadSafetySign,1.0
802_30_11ccafce-e059-423e-9efc-c9da36fd434b.jpeg,RoadSafetySign,1.0
802_30_12e3d8dc-c06f-40a2-b01e-3dea35ed4bc3.jpeg,RoadSafetySign,1.0
802_30_131b6aaf-ed99-41e8-92aa-67a26dd5750b.jpeg,RoadSafetySign,7.0
802_30_13264463-7f81-458b-a070-4b16ed9640bb.jpeg,RoadSafetySign,6.0
802_30_13466eba-ca84-4b45-91c1-183277b03dd7.jpeg,RoadSafetySign,1.0
802_30_135886c0-d9ca-48d2-aa7a-fa2e74e4f441.jpeg,RoadSafetySign,8.0
802_30_1367fdc1-b444-4250-a85f-331dfe433dea.jpeg,RoadSafetySign,5.0
802_30_13b81726-3118-4ada-944e-b4876ee81e66.jpeg,RoadSafetySign,10.0
802_30_13dd3b7d-b470-461f-88f9-c1fa9401917d.jpeg,RoadSafetySign,1.0
802_30_13eff8c3-3390-4d34-a739-be34bf7a3c41.jpeg,RoadSafetySign,1.0
802_30_1472d5d6-f2ba-4262-b137-b63d682388f6.jpeg,RoadSafetySign,1.0
802_30_14c0a71e-19d4-4d5a-9ee0-1211bda7ad95.jpeg,RoadSafetySign,8.0
802_30_165b8761-3c18-4722-9ba3-be2cba233ded.jpeg,RoadSafetySign,1.0
802_30_16a946b0-724c-431e-aea1-0e519c55f7ef.jpeg,RoadSafetySign,8.0
802_20_0001de61-0f63-423b-9fcc-9bef61b386e5.jpeg,RoadSafetySign,5.0
802_20_000ece71-bcde-4f57-8747-e88b53e0a2fb.jpeg,RoadSafetySign,5.0
802_20_0011a5bb-7901-4d07-a4fa-002ba82abf2b.jpeg,RoadSafetySign,5.0
802_20_001f490a-033f-4bd0-a486-d0fa9f8c07ce.jpeg,RoadSafetySign,3.0
802_20_002489b4-dae1-4b4e-857f-fc516099cc31.jpeg,RoadSafetySign,5.0
802_20_00275fbe-3470-4d23-a4d8-a32bcbc537a0.jpeg,RoadSafetySign,5.0
802_20_0027941b-6b75-45ba-9f56-07bc9ca149b7.jpeg,RoadSafetySign,0.0
802_20_0032e8fe-462a-4e54-8303-2dd2f9e176db.jpeg,RoadSafetySign,5.0
802_20_004ced03-d4e5-4ac2-9cde-7247a00a540a.jpeg,RoadSafetySign,0.0
802_20_0053e5ae-1dc7-4d64-9b7e-99e02e4c85dd.jpeg,RoadSafetySign,5.0
802_20_00564565-1c0e-4234-8d19-2eb0fb0f20ab.jpeg,RoadSafetySign,5.0
802_20_0059d12a-ea2b-4cc4-a17a-76c8582b270b.jpeg,RoadSafetySign,5.0
802_20_005cb36e-f2be-4776-ae68-e8ef70579f76.jpeg,RoadSafetySign,5.0
802_20_006435d2-ab82-4b05-8764-6738e9ef31ac.jpeg,RoadSafetySign,5.0
802_20_006a4b5e-451c-4cad-b174-a0f5f5029255.jpeg,RoadSafetySign,5.0
802_20_00767aff-dc41-43c6-a7bd-c5d2286bc7fe.jpeg,RoadSafetySign,5.0
802_20_007b623f-a00f-4d4c-8db7-f758ec39f0f7.jpeg,RoadSafetySign,5.0
802_20_0085c53c-5342-468e-b12c-f1485231026a.jpeg,RoadSafetySign,5.0
802_20_00a2616b-71c1-4f1b-a5dc-6faee2bc27ba.jpeg,RoadSafetySign,5.0
802_20_00c9c26a-44ac-4745-95b4-8d0c7d5b5644.jpeg,RoadSafetySign,5.0
802_20_00d0f3db-7d63-425f-9fad-96fd1d51b8d5.jpeg,RoadSafetySign,5.0
802_20_00d3f975-d7e1-4f92-a8a3-9d261f8baa15.jpeg,RoadSafetySign,5.0
802_20_00e3cfc1-a182-48b8-a836-e5a559b034ce.jpeg,RoadSafetySign,5.0
802_20_00e42395-ef9e-4cef-b6e9-17bb4959b604.jpeg,RoadSafetySign,0.0
802_20_00f6cf8e-76e9-4634-88ba-ea464d76f6a1.jpeg,RoadSafetySign,5.0
802_20_00fc9db8-22ba-4276-9933-9561258bca7d.jpeg,RoadSafetySign,5.0
802_20_00fde030-2183-4afc-b628-5fd110a3a8c2.jpeg,RoadSafetySign,5.0
802_20_0114a679-dd5a-490a-b264-6d029ea358e2.jpeg,RoadSafetySign,5.0
802_20_011e88e3-04cf-4fb3-8845-663ddbb92f00.jpeg,RoadSafetySign,5.0
802_20_01259b45-7b1b-457d-b757-6108567ddcd0.jpeg,RoadSafetySign,0.0
802_20_0132a8fd-135f-4fee-99d3-db8f1c9f40c8.jpeg,RoadSafetySign,0.0
802_20_0138086f-0f8f-4e87-b4a0-a3148d148897.jpeg,RoadSafetySign,0.0
802_20_013e26eb-27e5-453e-b256-58190ab47bb8.jpeg,RoadSafetySign,0.0
802_20_0152ee04-0070-47e9-8a52-4558e2d04084.jpeg,RoadSafetySign,0.0
802_20_016c399a-d787-4314-a78a-1710c06183c0.jpeg,RoadSafetySign,5.0
802_20_0171a451-1da4-4c7c-a296-54c4591de1b5.jpeg,RoadSafetySign,5.0
802_20_0191f98f-8fd6-4841-8fa6-37381e627b4c.jpeg,RoadSafetySign,5.0
802_20_01a2bef1-6513-4760-a616-28f25c2aeeed.jpeg,RoadSafetySign,5.0
802_20_01ac3b39-ed6a-48e2-9d25-b6397f9563c8.jpeg,RoadSafetySign,5.0
802_20_01b4b231-0d23-4242-a1a1-a1548486b93a.jpeg,RoadSafetySign,5.0
802_20_01b4f6ba-166f-4d8a-be04-dd4bbbd5cf04.jpeg,RoadSafetySign,3.0
802_20_01b5adbc-6cff-446c-9e4f-315566f768a8.jpeg,RoadSafetySign,5.0
802_20_01be9e98-ae79-48bf-bf1f-7b49af62bc90.jpeg,RoadSafetySign,4.0
802_20_01c45465-520a-4618-98ec-c78d12b735c4.jpeg,RoadSafetySign,4.0
802_20_01ed45a1-3dd9-4958-b553-3e30637a2290.jpeg,RoadSafetySign,5.0
802_20_01ee620b-c4d9-42d1-8a68-4ba00fecb38f.jpeg,RoadSafetySign,5.0
802_20_01f9c438-e8a8-4505-9aee-d5b14be2a5e2.jpeg,RoadSafetySign,5.0
802_20_01facacf-0223-42e7-b5bf-1e944a99f424.jpeg,RoadSafetySign,4.0
802_20_02050690-7cf5-4979-868a-5066118e9d98.jpeg,RoadSafetySign,4.0
802_20_02059c0e-e975-465b-9a74-00c4a3277532.jpeg,RoadSafetySign,5.0
802_20_020b6396-0bf4-4af5-8ef8-b90e9e9e86d6.jpeg,RoadSafetySign,5.0
802_20_0223c6b5-9deb-4e92-a236-4d6955060d01.jpeg,RoadSafetySign,3.0
802_20_02351eeb-d9c3-4f9b-9ce1-26ce42cbcc8f.jpeg,RoadSafetySign,5.0
802_20_0235a0a1-48a6-4fe3-8f12-9ec6f6d8b2ae.jpeg,RoadSafetySign,5.0
802_20_023c19ea-502b-42c2-bf24-f2ad06ff406b.jpeg,RoadSafetySign,4.0
802_20_023e7c62-d16e-4538-b987-ed74948d3c48.jpeg,RoadSafetySign,5.0
802_20_023ea1b1-ccb7-4996-a2f1-55c83d5d8f0e.jpeg,RoadSafetySign,5.0
802_20_0242034c-e411-4cbd-a389-e3c6227de6cd.jpeg,RoadSafetySign,4.0
802_20_0246b50f-901b-4c49-9357-67c166c828d8.jpeg,RoadSafetySign,5.0
802_20_025078f7-b2f4-4031-9fa2-e5b5c6a231f3.jpeg,RoadSafetySign,5.0
802_20_02583c9d-3397-4dda-8066-9748e73ac2ab.jpeg,RoadSafetySign,5.0
802_20_0260a52c-c205-457f-8d9b-abb458667d33.jpeg,RoadSafetySign,5.0
802_20_0279fc22-b572-4172-8da1-0e969c0e0ebc.jpeg,RoadSafetySign,5.0
802_20_0287addc-67f5-481c-b879-3780d8577dcd.jpeg,RoadSafetySign,5.0
802_20_028af3d3-1bc1-4ae3-ad4d-26a712c9ccbd.jpeg,RoadSafetySign,4.0
802_20_02a46875-0dbe-4710-9d93-d32e18976c4e.jpeg,RoadSafetySign,5.0
802_20_02ad62f8-eefc-471f-adfe-6af86fa0f40a.jpeg,RoadSafetySign,5.0
802_20_02adab4c-4787-4b5e-8d16-8c406a19ef15.jpeg,RoadSafetySign,5.0
802_20_02b18b32-2682-43d2-b448-9be92bd26b18.jpeg,RoadSafetySign,5.0
802_20_02b321be-7c66-4d49-aa69-5bf1c47eb654.jpeg,RoadSafetySign,0.0
802_10_0000f97f-774f-4b44-89ab-233fbe4ff2f2.jpeg,RoadSafetySign,0.0
802_10_00021d5e-3ffd-4f7a-aec3-74b10a975050.jpeg,RoadSafetySign,0.0
802_10_0004c4db-a0ee-40b3-88ce-d5dfa26e5495.jpeg,RoadSafetySign,0.0
802_10_00091603-9b91-49dd-9c8f-6865435aa8d9.jpeg,RoadSafetySign,0.0
802_10_0009626a-5801-4815-8992-4b2def2ab135.jpeg,RoadSafetySign,0.0
802_10_0009862a-b330-4029-aa3b-db8eaa2e2cf7.jpeg,RoadSafetySign,0.0
802_10_000a45c8-8745-487e-9e89-95505eeed595.jpeg,RoadSafetySign,0.0
802_10_000d854b-b1ae-4d64-9fdc-2a321950eae9.jpeg,RoadSafetySign,0.0
802_10_000e81c8-a5af-4e96-8967-ce6acbeff63e.jpeg,RoadSafetySign,0.0
802_10_000ece71-bcde-4f57-8747-e88b53e0a2fb.jpeg,RoadSafetySign,0.0
802_10_000fd6c4-e780-42f7-9054-b25310065010.jpeg,RoadSafetySign,0.0
802_10_0010c687-3481-4f7f-ad64-ca007a293332.jpeg,RoadSafetySign,0.0
802_10_0011b9f6-98a5-4643-b043-f9d1b9189b1a.jpeg,RoadSafetySign,0.0
802_10_00125896-509c-42dd-9bd3-0995ea0ffb42.jpeg,RoadSafetySign,0.0
802_10_001379ce-ae81-4e27-982b-6ee37840c36b.jpeg,RoadSafetySign,0.0
802_10_0015a657-5635-4af5-b97b-3ba06724b34c.jpeg,RoadSafetySign,0.0
802_10_001704f7-910b-4465-accb-34643195d9aa.jpeg,RoadSafetySign,0.0
802_10_0018f37b-f3e1-47b2-989b-e8165db45bae.jpeg,RoadSafetySign,0.0
802_10_0019c5ad-ed9d-4d82-b778-f968a19e5a85.jpeg,RoadSafetySign,0.0
802_10_0019ed4e-adab-4227-835a-6f26dafb68ef.jpeg,RoadSafetySign,0.0
802_10_001d64d5-660a-4188-8ef6-74110753407f.jpeg,RoadSafetySign,0.0
802_10_001e29ce-8ba0-4b00-a950-ae9e2c6d45f2.jpeg,RoadSafetySign,0.0
802_10_001f42b3-262e-4b0e-ad0d-d8df5fcfdadc.jpeg,RoadSafetySign,0.0
802_10_001f99e1-6da1-4f86-befe-717167df3af0.jpeg,RoadSafetySign,0.0
802_10_00214847-3248-45f0-9485-a37210f6c848.jpeg,RoadSafetySign,0.0
802_10_0022ff47-5fd9-4256-a0d0-9a3a0ff97f8a.jpeg,RoadSafetySign,0.0
802_10_00275fbe-3470-4d23-a4d8-a32bcbc537a0.jpeg,RoadSafetySign,0.0
802_10_002893e3-59b6-42df-85a7-7faa0c1897b0.jpeg,RoadSafetySign,0.0
802_10_002bd2b0-825b-4f0b-90ca-3760c73b3d38.jpeg,RoadSafetySign,0.0
802_10_002c4fd2-74a7-44cb-9a06-f6fcd2013805.jpeg,RoadSafetySign,0.0
802_10_00320543-236c-4dad-bd23-171814ceb264.jpeg,RoadSafetySign,0.0
802_10_0036e26e-6a63-4c5c-81c4-3b302b81be31.jpeg,RoadSafetySign,0.0
802_10_0039efa1-4293-411a-a50d-1011e6f5eadf.jpeg,RoadSafetySign,0.0
802_10_003eb1b2-f6be-432a-b114-523a63b81a02.jpeg,RoadSafetySign,0.0
802_10_0040a355-3e83-433a-99ac-9d74e78f3b74.jpeg,RoadSafetySign,0.0
